VendorID,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,fare_amount,payment_type
2.0,2024-01-01 09:20:00,2024-01-01 09:44:00,1,7.635036323047247,41.59044963839135,1
1.0,2024-01-01 09:21:00,2024-01-01 09:43:00,1,4.97317329201045,37.449115129706136,3
1.0,2024-01-01 09:22:00,2024-01-01 09:44:00,1,4.75691068032449,88.08755047780076,1
1.0,2024-01-01 09:23:00,2024-01-01 09:29:00,1,1.5665169042372191,58.56736802971783,2
1.0,2024-01-01 09:24:00,2024-01-01 09:32:00,5,0.8445658735109607,54.062212480768046,1
2.0,2024-01-01 09:25:00,2024-01-01 09:59:00,3,2.5039807316707448,74.06290235520093,2
1.0,2024-01-01 09:26:00,2024-01-01 10:03:00,1,3.8578508487608447,60.08425263670359,1
1.0,2024-01-01 09:27:00,2024-01-01 10:07:00,1,8.904182712539962,20.438986251925957,2
2.0,2024-01-01 09:28:00,2024-01-01 09:50:00,1,10.45514509532747,69.04877417216832,1
1.0,2024-01-01 09:29:00,2024-01-01 10:10:00,1,3.241542404380629,17.679543531802203,1
2.0,2024-01-01 09:30:00,2024-01-01 09:53:00,5,8.783275159721633,81.55648200673589,1
2.0,2024-01-01 09:31:00,2024-01-01 10:22:00,4,7.164102425355582,99.02497678266576,3
1.0,2024-01-01 09:32:00,2024-01-01 10:04:00,2,4.076761048210143,40.85182437260375,2
2.0,2024-01-01 09:33:00,2024-01-01 10:17:00,5,0.6333945888930892,47.2518103291912,1
2.0,2024-01-01 09:34:00,2024-01-01 09:58:00,1,9.606848397173962,9.41119727086717,2
2.0,2024-01-01 09:35:00,2024-01-01 10:28:00,3,13.870209110671388,6.304652867844937,2
1.0,2024-01-01 09:36:00,2024-01-01 10:13:00,5,4.912408015804237,92.53483681325112,4
2.0,2024-01-01 09:37:00,2024-01-01 09:53:00,2,3.0702331829852474,17.219285741723247,3
1.0,2024-01-01 09:38:00,2024-01-01 10:33:00,4,17.797333516715756,47.34898101814968,2
1.0,2024-01-01 09:39:00,2024-01-01 09:58:00,1,5.862983063512057,82.45868926627834,1
1.0,2024-01-01 09:40:00,2024-01-01 10:25:00,1,4.860446085956963,89.48528219319036,2
2.0,2024-01-01 09:41:00,2024-01-01 10:24:00,1,17.21339032239336,54.34278010192943,1
2.0,2024-01-01 09:42:00,2024-01-01 09:48:00,2,16.433588433751844,58.67808987271523,5
1.0,2024-01-01 09:43:00,2024-01-01 10:16:00,3,9.242756175230356,68.6199773840109,1
2.0,2024-01-01 09:44:00,2024-01-01 10:29:00,5,10.040157797841603,96.33133466365295,1
1.0,2024-01-01 09:45:00,2024-01-01 09:59:00,3,4.746099744263429,62.25364628972798,1
1.0,2024-01-01 09:46:00,2024-01-01 09:52:00,5,2.0268825743513714,58.150149648352894,2
1.0,2024-01-01 09:47:00,2024-01-01 10:42:00,4,11.681920594435391,6.380742850269114,4
1.0,2024-01-01 09:48:00,2024-01-01 10:03:00,1,2.417725971009156,12.690221692123828,1
1.0,2024-01-01 09:49:00,2024-01-01 10:06:00,2,9.260853665654672,59.83130452927964,2
1.0,2024-01-01 09:50:00,2024-01-01 10:04:00,1,18.83969537100371,93.9428368416843,2
2.0,2024-01-01 09:51:00,2024-01-01 10:09:00,3,19.080270588826394,87.33567809794252,2
1.0,2024-01-01 09:52:00,2024-01-01 10:14:00,5,5.1669795876734925,98.34499768425944,1
1.0,2024-01-01 09:53:00,2024-01-01 10:48:00,1,12.67021169089026,55.14423356832103,3
2.0,2024-01-01 09:54:00,2024-01-01 10:52:00,3,9.744487150103224,79.85343915158785,1
1.0,2024-01-01 09:55:00,2024-01-01 10:08:00,3,17.575859987929064,84.83803149148734,2
2.0,2024-01-01 09:56:00,2024-01-01 10:39:00,3,5.792901853383038,66.56300744643187,1
1.0,2024-01-01 09:57:00,2024-01-01 10:29:00,2,0.5721969332321286,37.181240900378185,1
1.0,2024-01-01 09:58:00,2024-01-01 10:05:00,2,3.6699435156625935,49.64795129249047,3
1.0,2024-01-01 09:59:00,2024-01-01 10:23:00,1,7.315694622803262,86.50212186313894,1
1.0,2024-01-01 10:00:00,2024-01-01 10:10:00,1,6.656562030524528,33.362052968305576,1
1.0,2024-01-01 10:01:00,2024-01-01 10:32:00,1,15.931576922896276,92.7555974703316,2
1.0,2024-01-01 10:02:00,2024-01-01 10:59:00,3,13.770932989707337,26.831602435153183,1
1.0,2024-01-01 10:03:00,2024-01-01 10:09:00,1,6.341348232490496,76.20405943989417,1
1.0,2024-01-01 10:04:00,2024-01-01 10:37:00,5,9.42600443474116,64.90312726284515,1
1.0,2024-01-01 10:05:00,2024-01-01 10:47:00,2,2.363402527187537,76.21194690647242,1
1.0,2024-01-01 10:06:00,2024-01-01 10:13:00,3,18.013855673991966,46.54801938109651,1
1.0,2024-01-01 10:07:00,2024-01-01 10:27:00,2,18.74078407674641,93.60090094262854,1
2.0,2024-01-01 10:08:00,2024-01-01 10:42:00,3,19.60616893992829,65.08485922909036,4
2.0,2024-01-01 10:09:00,2024-01-01 10:53:00,5,17.436780200323835,32.38810143265435,1
1.0,2024-01-01 10:10:00,2024-01-01 10:16:00,1,3.892237310076398,65.65323171195365,1
2.0,2024-01-01 10:11:00,2024-01-01 10:32:00,1,1.4008314224317622,32.247495984667964,1
2.0,2024-01-01 10:12:00,2024-01-01 10:57:00,4,11.802136184547145,32.895077217188046,1
1.0,2024-01-01 10:13:00,2024-01-01 10:29:00,1,18.29579802422065,42.96185860398245,2
2.0,2024-01-01 10:14:00,2024-01-01 10:53:00,1,3.9583515523649857,85.9808896690663,2
2.0,2024-01-01 10:15:00,2024-01-01 11:02:00,2,0.6373368351707662,52.52829806742924,1
1.0,2024-01-01 10:16:00,2024-01-01 10:21:00,1,16.207172897628766,69.4955800118697,1
1.0,2024-01-01 10:17:00,2024-01-01 11:16:00,3,1.997515843591313,42.23693532607399,1
2.0,2024-01-01 10:18:00,2024-01-01 11:07:00,1,8.567267622245593,30.042516781653735,2
2.0,2024-01-01 10:19:00,2024-01-01 10:38:00,5,13.738303075181308,95.69081526804196,1
1.0,2024-01-01 10:20:00,2024-01-01 10:50:00,4,5.117552916395512,62.34021847669095,1
1.0,2024-01-01 10:21:00,2024-01-01 11:02:00,3,2.1372699872111705,93.72537716535824,1
1.0,2024-01-01 10:22:00,2024-01-01 10:47:00,3,15.51541395488866,24.32423520883993,2
1.0,2024-01-01 10:23:00,2024-01-01 11:16:00,5,12.788414155297309,18.95494557172861,3
2.0,2024-01-01 10:24:00,2024-01-01 10:59:00,1,19.77556444749269,86.30317617677085,4
1.0,2024-01-01 10:25:00,2024-01-01 10:54:00,5,7.214006649739206,69.68713519863888,1
1.0,2024-01-01 10:26:00,2024-01-01 10:53:00,4,1.7043665326588942,22.724957429095927,1
2.0,2024-01-01 10:27:00,2024-01-01 10:55:00,3,14.819825689038266,30.58917156303609,1
1.0,2024-01-01 10:28:00,2024-01-01 11:10:00,3,10.67380166763829,81.06307444490456,2
1.0,2024-01-01 10:29:00,2024-01-01 11:01:00,1,4.657476662088134,48.11751889961393,5
2.0,2024-01-01 10:30:00,2024-01-01 10:55:00,2,15.743715285592808,68.70134811807864,1
2.0,2024-01-01 10:31:00,2024-01-01 11:29:00,4,4.473231974073903,35.24344210292104,1
2.0,2024-01-01 10:32:00,2024-01-01 11:19:00,1,5.582902269242263,41.216845513613286,1
2.0,2024-01-01 10:33:00,2024-01-01 10:55:00,4,2.304306810151023,99.11769306919498,1
1.0,2024-01-01 10:34:00,2024-01-01 11:14:00,1,8.288929441101661,28.52362328159826,1
1.0,2024-01-01 10:35:00,2024-01-01 11:14:00,1,8.669119866779669,53.11335581846883,1
2.0,2024-01-01 10:36:00,2024-01-01 11:25:00,1,10.53395491179182,85.21822260310056,1
1.0,2024-01-01 10:37:00,2024-01-01 11:36:00,1,14.32480320891366,27.726205298256502,1
1.0,2024-01-01 10:38:00,2024-01-01 10:51:00,2,18.168968109268302,44.44530688501142,2
1.0,2024-01-01 10:39:00,2024-01-01 11:36:00,1,3.1858149283122685,63.43367230014889,1
1.0,2024-01-01 10:40:00,2024-01-01 11:22:00,6,1.5597879177988123,50.712874390134736,1
1.0,2024-01-01 10:41:00,2024-01-01 11:15:00,3,0.8613590550894991,48.65271532418016,1
1.0,2024-01-01 10:42:00,2024-01-01 11:30:00,1,3.3006168723419167,39.43842447560174,3
1.0,2024-01-01 10:43:00,2024-01-01 11:21:00,3,13.330014972741706,60.73140113861788,2
1.0,2024-01-01 10:44:00,2024-01-01 11:20:00,5,14.685803020931685,64.31540630274299,1
2.0,2024-01-01 10:45:00,2024-01-01 10:52:00,3,15.83686141379838,67.06250638562945,1
2.0,2024-01-01 10:46:00,2024-01-01 10:53:00,1,5.252310132134682,11.684970251072786,1
2.0,2024-01-01 10:47:00,2024-01-01 11:19:00,5,6.464948858599638,64.94824669264464,2
2.0,2024-01-01 10:48:00,2024-01-01 11:36:00,4,9.92112558852724,95.55753198421712,2
1.0,2024-01-01 10:49:00,2024-01-01 11:08:00,1,1.7320703887744169,56.39369237516795,3
2.0,2024-01-01 10:50:00,2024-01-01 11:35:00,1,12.4172597026193,72.95037283837821,1
2.0,2024-01-01 10:51:00,2024-01-01 11:18:00,3,19.68283315667728,57.88956923712569,5
2.0,2024-01-01 10:52:00,2024-01-01 11:36:00,1,7.53572307187105,86.20035876623798,5
2.0,2024-01-01 10:53:00,2024-01-01 11:08:00,4,15.180525764281986,93.31039398676904,3
1.0,2024-01-01 10:54:00,2024-01-01 11:46:00,2,10.250661353607356,22.500890433154133,1
1.0,2024-01-01 10:55:00,2024-01-01 11:31:00,5,2.992330965027463,46.50170347292703,1
1.0,2024-01-01 10:56:00,2024-01-01 11:54:00,3,11.853630251650433,42.27629958860852,1
1.0,2024-01-01 10:57:00,2024-01-01 11:37:00,1,6.347548234659267,43.495436713431474,1
2.0,2024-01-01 10:58:00,2024-01-01 11:35:00,1,1.1708625648424356,16.92479721664821,1
2.0,2024-01-01 10:59:00,2024-01-01 11:27:00,3,12.881129737296003,82.29349396816833,2
1.0,2024-01-01 11:00:00,2024-01-01 11:43:00,4,17.24918081183219,8.397793086418849,2
2.0,2024-01-01 11:01:00,2024-01-01 11:39:00,4,7.223010454547546,55.18152773407991,4
2.0,2024-01-01 11:02:00,2024-01-01 11:34:00,1,8.110763170649024,67.87844686424566,1
1.0,2024-01-01 11:03:00,2024-01-01 11:44:00,1,17.874922817860625,24.70959661559333,1
1.0,2024-01-01 11:04:00,2024-01-01 11:15:00,1,16.36537186066344,91.05576824938558,2
1.0,2024-01-01 11:05:00,2024-01-01 11:13:00,3,14.441580059259657,84.66217466735534,1
1.0,2024-01-01 11:06:00,2024-01-01 11:47:00,1,5.351542743186385,49.7529543009729,1
1.0,2024-01-01 11:07:00,2024-01-01 11:12:00,2,18.24922477184957,44.05914857231318,5
1.0,2024-01-01 11:08:00,2024-01-01 11:13:00,3,3.511107272014653,27.473952895054506,2
1.0,2024-01-01 11:09:00,2024-01-01 12:00:00,5,12.722025128635826,74.34935634127154,1
1.0,2024-01-01 11:10:00,2024-01-01 11:34:00,2,1.061623020657115,17.515660965036595,3
2.0,2024-01-01 11:11:00,2024-01-01 11:34:00,1,13.052536223336444,69.62258661515939,2
1.0,2024-01-01 11:12:00,2024-01-01 11:45:00,3,5.9043148615305165,85.03341368124929,2
2.0,2024-01-01 11:13:00,2024-01-01 11:27:00,3,9.26870105508254,26.704799712117254,3
1.0,2024-01-01 11:14:00,2024-01-01 11:36:00,2,7.232658765112535,87.31060327538184,1
2.0,2024-01-01 11:15:00,2024-01-01 11:47:00,5,3.868756746801093,8.165703946753304,2
1.0,2024-01-01 11:16:00,2024-01-01 11:55:00,4,12.628625406830544,91.7148016117199,1
1.0,2024-01-01 11:17:00,2024-01-01 12:04:00,1,17.698523325241844,16.244411645873313,1
2.0,2024-01-01 11:18:00,2024-01-01 12:09:00,1,19.202142724506867,66.3471219041131,4
2.0,2024-01-01 11:19:00,2024-01-01 11:54:00,2,4.250754081501344,28.757834546824476,1
2.0,2024-01-01 11:20:00,2024-01-01 11:51:00,4,14.48876909422798,84.4724771611133,2
1.0,2024-01-01 11:21:00,2024-01-01 11:36:00,1,13.454617648810803,53.66853428696932,3
1.0,2024-01-01 11:22:00,2024-01-01 12:15:00,3,7.195866896704165,17.847913168417627,4
2.0,2024-01-01 11:23:00,2024-01-01 12:16:00,3,0.8724343873976539,59.24419927596795,3
2.0,2024-01-01 11:24:00,2024-01-01 12:06:00,1,13.950929322600889,43.7488479687134,1
2.0,2024-01-01 11:25:00,2024-01-01 11:34:00,3,18.937149780910254,67.83754257824461,1
2.0,2024-01-01 11:26:00,2024-01-01 11:38:00,5,12.826342377355202,88.78081205252865,1
1.0,2024-01-01 11:27:00,2024-01-01 12:05:00,1,8.988208121658865,43.89196746242475,1
2.0,2024-01-01 11:28:00,2024-01-01 12:20:00,2,10.740500935176753,32.538664555716664,1
1.0,2024-01-01 11:29:00,2024-01-01 12:25:00,2,4.392761749368392,6.378933980122836,1
1.0,2024-01-01 11:30:00,2024-01-01 11:46:00,5,15.135611193197882,59.60970859668812,2
1.0,2024-01-01 11:31:00,2024-01-01 12:13:00,6,15.055186685192057,43.21610290598618,5
2.0,2024-01-01 11:32:00,2024-01-01 11:37:00,2,3.3375873575547863,40.59167580640873,2
1.0,2024-01-01 11:33:00,2024-01-01 12:08:00,4,17.620578458743353,22.37885552200019,2
1.0,2024-01-01 11:34:00,2024-01-01 11:42:00,2,5.7491999197294525,45.855257793171056,1
2.0,2024-01-01 11:35:00,2024-01-01 12:28:00,2,19.65399318826399,98.52198559042,1
1.0,2024-01-01 11:36:00,2024-01-01 12:25:00,1,7.966608773726293,33.28664459886321,1
2.0,2024-01-01 11:37:00,2024-01-01 12:31:00,1,3.968739145322743,61.97191927376952,2
1.0,2024-01-01 11:38:00,2024-01-01 11:47:00,1,7.358542171240219,78.76625372498835,1
1.0,2024-01-01 11:39:00,2024-01-01 12:13:00,3,9.083516409595266,76.16999320177051,2
2.0,2024-01-01 11:40:00,2024-01-01 12:08:00,1,1.851501574246749,36.23355731179612,1
1.0,2024-01-01 11:41:00,2024-01-01 11:48:00,5,11.775258433854145,63.03170793410079,1
1.0,2024-01-01 11:42:00,2024-01-01 11:57:00,1,12.153832577443556,87.77014510066493,1
1.0,2024-01-01 11:43:00,2024-01-01 12:32:00,1,14.909143879314708,6.467505634642405,1
1.0,2024-01-01 11:44:00,2024-01-01 11:52:00,2,1.0688128996694943,46.39476390011423,1
2.0,2024-01-01 11:45:00,2024-01-01 12:15:00,3,11.054145181459688,26.305974732981,2
1.0,2024-01-01 11:46:00,2024-01-01 12:17:00,1,1.5316949487779554,41.9200675878897,2
2.0,2024-01-01 11:47:00,2024-01-01 12:37:00,2,14.172312289349742,44.51901275764796,1
1.0,2024-01-01 11:48:00,2024-01-01 12:46:00,6,1.5866957211691972,75.93374165473051,3
2.0,2024-01-01 11:49:00,2024-01-01 12:36:00,6,18.278693042661835,13.9130778775671,1
2.0,2024-01-01 11:50:00,2024-01-01 12:21:00,2,14.190610054247683,53.69547079758849,5
2.0,2024-01-01 11:51:00,2024-01-01 12:37:00,4,10.394100419160564,58.5985052208808,1
1.0,2024-01-01 11:52:00,2024-01-01 12:47:00,1,9.109326503982912,51.94497233742142,2
1.0,2024-01-01 11:53:00,2024-01-01 12:47:00,2,3.0481162930586163,74.52795904095841,1
1.0,2024-01-01 11:54:00,2024-01-01 12:04:00,2,6.17448809651093,41.4601693111505,1
2.0,2024-01-01 11:55:00,2024-01-01 12:14:00,2,17.444702547907475,94.77187104580725,1
2.0,2024-01-01 11:56:00,2024-01-01 12:53:00,1,18.13682982546863,50.77132704119943,1
2.0,2024-01-01 11:57:00,2024-01-01 12:31:00,1,0.5145803132253557,59.26532141340577,1
1.0,2024-01-01 11:58:00,2024-01-01 12:44:00,2,12.08565963381225,83.4254282179412,1
2.0,2024-01-01 11:59:00,2024-01-01 11:49:00,1,14.526361875989716,31.147430063456635,5
2.0,2024-01-01 12:00:00,2024-01-01 12:41:00,4,12.565566157923325,12.144192732466234,3
1.0,2024-01-01 12:01:00,2024-01-01 12:47:00,2,2.0927554148939027,72.23947794443583,2
1.0,2024-01-01 12:02:00,2024-01-01 12:43:00,2,4.745635526578593,50.886126277095975,2
2.0,2024-01-01 12:03:00,2024-01-01 12:42:00,5,5.381635213937027,90.1679038411045,5
2.0,2024-01-01 12:04:00,2024-01-01 12:31:00,3,16.71863031044925,98.35460462863124,1
2.0,2024-01-01 12:05:00,2024-01-01 12:15:00,1,9.53238900802395,42.91538830459928,1
1.0,2024-01-01 12:06:00,2024-01-01 12:14:00,5,9.99315013285412,44.46670654466778,3
2.0,2024-01-01 12:07:00,2024-01-01 12:29:00,1,18.73041440781292,43.756447209544014,2
1.0,2024-01-01 12:08:00,2024-01-01 12:21:00,1,12.923174832666952,35.83264042443798,1
1.0,2024-01-01 12:09:00,2024-01-01 13:02:00,4,18.024020180276946,79.26027428780776,1
1.0,2024-01-01 12:10:00,2024-01-01 12:43:00,2,9.401922679159894,77.10459743661913,1
2.0,2024-01-01 12:11:00,2024-01-01 12:28:00,2,3.4140070411067374,50.47126270229986,4
2.0,2024-01-01 12:12:00,2024-01-01 13:03:00,1,18.633744084444672,9.242815555995382,1
2.0,2024-01-01 12:13:00,2024-01-01 13:09:00,2,9.444749755516996,34.40813364374198,5
1.0,2024-01-01 12:14:00,2024-01-01 12:35:00,1,4.041812726637026,32.76878942270956,4
2.0,2024-01-01 12:15:00,2024-01-01 13:04:00,5,6.396716935926484,82.05328838902454,2
1.0,2024-01-01 12:16:00,2024-01-01 12:52:00,1,10.128347385114001,13.3196794745366,1
2.0,2024-01-01 12:17:00,2024-01-01 13:09:00,5,9.63186153339951,81.5391610090569,1
1.0,2024-01-01 12:18:00,2024-01-01 12:44:00,3,17.135999352249613,68.57244695891859,1
1.0,2024-01-01 12:19:00,2024-01-01 12:27:00,4,18.704818892130444,74.58193861739268,1
1.0,2024-01-01 12:20:00,2024-01-01 12:29:00,1,18.68574304632105,46.06025282057723,2
1.0,2024-01-01 12:21:00,2024-01-01 13:02:00,3,2.9419854997605617,69.57395062016703,1
2.0,2024-01-01 12:22:00,2024-01-01 13:07:00,2,7.950050708965612,62.857749747157,1
2.0,2024-01-01 12:23:00,2024-01-01 13:16:00,1,1.0504608131887745,78.0531185467198,1
1.0,2024-01-01 12:24:00,2024-01-01 12:41:00,1,17.175724226943718,47.44313427448395,4
2.0,2024-01-01 12:25:00,2024-01-01 13:03:00,5,7.495737359414839,49.91843436514873,1
1.0,2024-01-01 12:26:00,2024-01-01 13:15:00,4,12.80678204389858,66.13974116028291,4
2.0,2024-01-01 12:27:00,2024-01-01 12:53:00,2,14.440519542507127,15.26736189830689,1
2.0,2024-01-01 12:28:00,2024-01-01 13:25:00,1,8.88197105999153,46.44322259461014,1
2.0,2024-01-01 12:29:00,2024-01-01 12:56:00,2,6.475625562729738,97.33533029968152,1
1.0,2024-01-01 12:30:00,2024-01-01 13:25:00,3,19.26315174726092,8.567470405704332,1
2.0,2024-01-01 12:31:00,2024-01-01 12:38:00,2,19.30752038796516,35.02044867230741,2
2.0,2024-01-01 12:32:00,2024-01-01 13:18:00,4,6.144009176585428,10.0,1
1.0,2024-01-01 12:33:00,2024-01-01 13:11:00,6,9.852689386516932,65.1790913273984,1
1.0,2024-01-01 12:34:00,2024-01-01 13:10:00,1,19.47046109387044,15.05103414529329,2
2.0,2024-01-01 12:35:00,2024-01-01 13:24:00,2,0.5949339492823129,64.7116829334918,2
2.0,2024-01-01 12:36:00,2024-01-01 13:31:00,2,8.54722584339341,14.028822861903846,2
2.0,2024-01-01 12:37:00,2024-01-01 13:30:00,2,2.458922218778884,14.020596504741446,1
2.0,2024-01-01 12:38:00,2024-01-01 13:03:00,1,10.428580328470751,74.17741893290581,1
2.0,2024-01-01 12:39:00,2024-01-01 13:29:00,1,0.9810641135394994,35.79284151411565,5
1.0,2024-01-01 12:40:00,2024-01-01 13:28:00,5,8.434519412117243,97.85518003280605,3
1.0,2024-01-01 12:41:00,2024-01-01 13:06:00,2,4.8036319583140346,8.548528961377718,5
1.0,2024-01-01 12:42:00,2024-01-01 13:30:00,2,10.899513067945444,47.28513305320944,1
2.0,2024-01-01 12:43:00,2024-01-01 12:58:00,5,19.921876157463643,15.747914079032244,2
1.0,2024-01-01 12:44:00,2024-01-01 13:27:00,4,16.11045404997158,38.381001842020325,2
2.0,2024-01-01 12:45:00,2024-01-01 12:53:00,1,16.99002078667622,99.8311328078598,1
2.0,2024-01-01 12:46:00,2024-01-01 13:41:00,3,12.887667253502077,89.44003861516052,3
2.0,2024-01-01 12:47:00,2024-01-01 12:52:00,2,1.310417041309042,9.590818841262706,2
1.0,2024-01-01 12:48:00,2024-01-01 13:20:00,4,4.532554682860811,58.50930516343992,1
2.0,2024-01-01 12:49:00,2024-01-01 13:17:00,3,18.53875885071757,66.5431189583214,1
1.0,2024-01-01 12:50:00,2024-01-01 13:29:00,3,7.639205799610649,24.905789275261935,3
2.0,2024-01-01 12:51:00,2024-01-01 13:08:00,2,2.520916166375514,18.78502947266277,1
1.0,2024-01-01 12:52:00,2024-01-01 13:43:00,4,14.196904634390938,90.91620779322471,1
1.0,2024-01-01 12:53:00,2024-01-01 13:31:00,1,6.339425616717965,97.03756194092078,1
2.0,2024-01-01 12:54:00,2024-01-01 13:09:00,1,5.742709801631348,99.22982144536596,1
1.0,2024-01-01 12:55:00,2024-01-01 13:35:00,2,19.96056038338608,80.02736850479027,4
1.0,2024-01-01 12:56:00,2024-01-01 13:51:00,1,10.128347385114001,68.03269659349942,1
2.0,2024-01-01 12:57:00,2024-01-01 13:18:00,1,8.4547874581729,37.8443739583348,1
2.0,2024-01-01 12:58:00,2024-01-01 13:37:00,4,19.615093552421733,21.282839670851484,4
2.0,2024-01-01 12:59:00,2024-01-01 13:21:00,5,13.177207856674666,12.50315693979201,1
2.0,2024-01-01 13:00:00,2024-01-01 13:44:00,2,14.969437811655324,70.86325951239174,1
2.0,2024-01-01 13:01:00,2024-01-01 13:27:00,1,1.114504340103126,79.54872444203903,2
1.0,2024-01-01 13:02:00,2024-01-01 13:30:00,1,2.8713025572871134,83.51309698322311,1
1.0,2024-01-01 13:03:00,2024-01-01 13:26:00,1,12.845159966676649,91.80767531386088,1
1.0,2024-01-01 13:04:00,2024-01-01 13:45:00,1,18.03096766166493,88.5933085456455,2
2.0,2024-01-01 13:05:00,2024-01-01 13:48:00,5,12.663002658708114,99.9754208645188,3
2.0,2024-01-01 13:06:00,2024-01-01 12:56:00,1,3.11348543922034,28.186081041888876,2
1.0,2024-01-01 13:07:00,2024-01-01 13:19:00,2,2.7573209018033302,77.51422344516,1
1.0,2024-01-01 13:08:00,2024-01-01 13:40:00,1,16.96162496856959,60.71365367560578,2
2.0,2024-01-01 13:09:00,2024-01-01 13:18:00,5,3.216395604804329,29.818287583090328,2
1.0,2024-01-01 13:10:00,2024-01-01 13:31:00,3,10.644523229828495,98.28100561725957,3
2.0,2024-01-01 13:11:00,2024-01-01 13:52:00,5,1.2237097392648943,90.30031995355397,1
2.0,2024-01-01 13:12:00,2024-01-01 13:52:00,4,2.073060464127958,17.208988502191062,1
2.0,2024-01-01 13:13:00,2024-01-01 14:11:00,2,13.610791219035864,7.485042520724885,2
1.0,2024-01-01 13:14:00,2024-01-01 13:37:00,1,13.939037503336577,70.3914224216043,1
2.0,2024-01-01 13:15:00,2024-01-01 13:46:00,3,7.158653428864627,62.392409741370834,1
2.0,2024-01-01 13:16:00,2024-01-01 14:13:00,2,4.704390422239372,93.90248429055886,1
2.0,2024-01-01 13:17:00,2024-01-01 13:55:00,3,16.367350279767507,27.230502280235136,1
2.0,2024-01-01 13:18:00,2024-01-01 13:33:00,1,4.733512974662862,13.01685505002377,1
2.0,2024-01-01 13:19:00,2024-01-01 14:17:00,1,11.069527858494403,29.625456708338717,3
2.0,2024-01-01 13:20:00,2024-01-01 14:09:00,2,19.38007239682665,6.798125848589027,4
1.0,2024-01-01 13:21:00,2024-01-01 14:12:00,3,3.383122538316484,8.409811362948581,2
2.0,2024-01-01 13:22:00,2024-01-01 13:38:00,4,18.84708721614682,91.91149156247216,3
2.0,2024-01-01 13:23:00,2024-01-01 14:21:00,1,4.066414534839039,38.44157533767844,1
1.0,2024-01-01 13:24:00,2024-01-01 13:49:00,2,11.565142556452976,44.02685509591967,1
2.0,2024-01-01 13:25:00,2024-01-01 14:23:00,1,7.85165038319552,6.74530718111992,1
2.0,2024-01-01 13:26:00,2024-01-01 13:41:00,1,19.316107729285605,30.699569116325424,2
2.0,2024-01-01 13:27:00,2024-01-01 14:10:00,2,5.83406956553777,81.44896845543595,1
2.0,2024-01-01 13:28:00,2024-01-01 14:00:00,1,8.293331040672197,63.47164116833832,1
1.0,2024-01-01 13:29:00,2024-01-01 13:38:00,1,19.6657722981807,76.60915710320945,2
2.0,2024-01-01 13:30:00,2024-01-01 13:51:00,2,10.961172628175229,47.48530537540958,1
1.0,2024-01-01 13:32:00,2024-01-01 14:17:00,1,5.52668051997783,50.86695886619518,2
2.0,2024-01-01 13:33:00,2024-01-01 14:23:00,1,14.176589426053608,35.69175149854636,1
2.0,2024-01-01 13:34:00,2024-01-01 13:50:00,1,0.780272559666664,84.70225418403646,1
2.0,2024-01-01 13:35:00,2024-01-01 13:45:00,1,1.465496279194724,33.279002981320346,2
2.0,2024-01-01 13:36:00,2024-01-01 13:57:00,3,12.187492449148152,67.67754584304296,1
1.0,2024-01-01 13:37:00,2024-01-01 14:32:00,1,7.162654189459856,18.013311119405145,1
1.0,2024-01-01 13:38:00,2024-01-01 14:01:00,1,19.08966925791873,70.25231690481644,1
1.0,2024-01-01 13:39:00,2024-01-01 14:09:00,2,18.11221846909432,91.7634726020032,4
2.0,2024-01-01 13:40:00,2024-01-01 14:32:00,3,14.41727204419579,62.81539969079129,1
1.0,2024-01-01 13:41:00,2024-01-01 14:29:00,5,16.453838831992126,58.186261103275335,4
1.0,2024-01-01 13:42:00,2024-01-01 14:30:00,4,13.51297106852002,96.30623546205582,3
1.0,2024-01-01 13:43:00,2024-01-01 14:39:00,3,2.948851002848133,64.60267275500541,1
2.0,2024-01-01 13:44:00,2024-01-01 14:20:00,2,15.428095708939452,29.657291160942844,2
2.0,2024-01-01 13:45:00,2024-01-01 13:55:00,3,4.598743390017504,32.77714726553533,1
1.0,2024-01-01 13:46:00,2024-01-01 14:45:00,3,6.807135674453837,72.00413104091308,1
1.0,2024-01-01 13:47:00,2024-01-01 14:27:00,1,16.475067135997193,74.8664764197577,2
2.0,2024-01-01 13:48:00,2024-01-01 14:30:00,1,10.96224936367224,33.83214201995644,2
1.0,2024-01-01 13:49:00,2024-01-01 14:04:00,1,17.26884392657648,37.80767790300137,1
1.0,2024-01-01 13:50:00,2024-01-01 14:27:00,5,4.654188736943651,99.15036833021328,4
1.0,2024-01-01 13:51:00,2024-01-01 14:19:00,2,12.3516795528343,14.685492210126355,2
1.0,2024-01-01 13:52:00,2024-01-01 14:19:00,3,2.133923964691101,43.44127770180943,4
1.0,2024-01-01 13:53:00,2024-01-01 14:12:00,2,13.039689374030578,10.932515463763208,1
1.0,2024-01-01 13:54:00,2024-01-01 14:25:00,2,15.369413736622928,83.0024443898329,4
1.0,2024-01-01 13:55:00,2024-01-01 14:10:00,1,11.906152432585072,13.772854699816063,1
2.0,2024-01-01 13:56:00,2024-01-01 14:51:00,1,5.6915142792268,69.03069886395755,1
1.0,2024-01-01 13:57:00,2024-01-01 14:51:00,4,1.111182042747901,10.365925280330796,2
2.0,2024-01-01 13:58:00,2024-01-01 14:19:00,3,2.8292532373035724,68.92122859192065,2
